date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,DEWP,wd,WSPM,station
2013-06-17 16:00:00,15.0,15.0,3.0,8.0,400.0,133.0,30.6,12.5,9.0,2.1,Dingling
2013-06-17 17:00:00,15.0,22.0,3.0,10.0,400.0,145.0,30.1,12.5,10.0,2.1,Dingling
2013-06-17 18:00:00,18.0,40.0,3.0,13.0,400.0,147.0,29.4,13.2,9.0,2.1,Dingling
2013-06-17 19:00:00,15.0,78.0,3.0,24.0,500.0,112.0,28.5,14.0,11.0,0.7,Dingling
2013-06-17 20:00:00,15.0,78.0,3.0,24.0,500.0,112.0,26.5,16.1,5.0,0.7,Dingling
2013-06-17 21:00:00,21.0,14.0,3.0,22.0,500.0,88.0,25.3,15.6,15.0,0.9,Dingling
2013-06-17 22:00:00,20.0,26.0,3.0,18.0,500.0,76.0,24.8,15.7,1.0,0.5,Dingling
2013-06-17 23:00:00,19.0,26.0,3.0,16.0,500.0,80.0,24.5,15.1,1.0,1.1,Dingling
2013-06-18 00:00:00,19.0,18.0,3.0,15.0,500.0,67.0,24.2,15.1,14.0,1.7,Dingling
2013-06-18 01:00:00,27.0,21.0,3.0,17.0,500.0,79.0,23.4,15.4,0.0,1.3,Dingling
2013-06-18 02:00:00,25.0,27.0,3.0,16.0,500.0,74.0,23.1,14.9,2.0,0.5,Dingling
2013-06-18 03:00:00,22.0,28.0,3.0,14.0,450.0,55.5,22.6,14.7,1.0,0.6,Dingling
2013-06-18 04:00:00,23.0,27.0,3.0,15.0,400.0,37.0,22.2,14.8,2.0,0.4,Dingling
2013-06-18 05:00:00,21.0,27.0,3.0,12.0,400.0,59.0,22.1,14.7,1.0,0.5,Dingling
2013-06-18 06:00:00,23.0,34.0,3.0,12.0,400.0,48.0,24.1,15.0,15.0,1.6,Dingling
2013-06-18 07:00:00,20.0,35.0,3.0,9.0,400.0,61.0,27.3,14.7,7.0,1.2,Dingling
2013-06-18 08:00:00,19.0,14.0,3.0,9.0,400.0,85.0,28.6,15.2,7.0,0.8,Dingling
2013-06-18 09:00:00,28.0,63.0,3.0,15.0,500.0,122.0,29.2,15.3,7.0,1.1,Dingling
2013-06-18 10:00:00,36.0,70.0,3.0,20.0,600.0,141.0,30.6,16.6,9.0,1.4,Dingling
2013-06-18 11:00:00,50.0,66.0,5.0,28.0,700.0,171.0,32.0,13.2,4.0,1.4,Dingling
2013-06-18 12:00:00,40.0,57.0,5.0,24.0,600.0,191.0,33.0,13.6,8.0,3.5,Dingling
2013-06-18 13:00:00,40.0,57.0,5.0,24.0,600.0,191.0,33.2,14.3,8.0,3.4,Dingling
2013-06-18 14:00:00,26.0,51.0,5.0,16.0,500.0,217.0,33.0,13.1,7.0,2.3,Dingling
2013-06-18 15:00:00,24.0,48.0,3.0,13.0,500.0,191.0,33.7,13.7,6.0,2.3,Dingling
2013-06-18 16:00:00,28.0,61.0,4.0,15.0,500.0,182.0,32.5,14.1,4.0,1.6,Dingling
2013-06-18 17:00:00,32.0,99.0,4.0,16.0,600.0,173.0,32.2,14.8,1.0,1.6,Dingling
2013-06-18 18:00:00,28.0,78.0,4.0,12.0,600.0,171.0,31.1,15.5,2.0,0.9,Dingling
2013-06-18 19:00:00,32.0,90.0,3.0,13.0,500.0,132.0,29.2,18.0,1.0,0.9,Dingling
2013-06-18 20:00:00,25.0,91.0,3.0,9.0,500.0,115.0,28.7,16.3,4.0,0.7,Dingling
2013-06-18 21:00:00,25.0,15.0,3.0,10.0,500.0,144.0,27.7,15.4,2.0,1.1,Dingling
2013-06-18 22:00:00,18.0,23.0,3.0,6.0,300.0,100.0,26.4,14.2,3.0,1.0,Dingling
2013-06-18 23:00:00,15.0,24.0,3.0,8.0,300.0,81.0,26.0,17.6,5.0,3.1,Dingling
2013-06-19 00:00:00,8.0,12.0,3.0,11.0,300.0,70.0,25.0,18.0,4.0,1.1,Dingling
2013-06-19 01:00:00,10.0,34.0,3.0,14.0,300.0,57.0,23.8,17.1,0.0,0.9,Dingling
2013-06-19 02:00:00,22.0,61.0,3.0,13.0,500.0,60.0,23.0,16.8,14.0,0.5,Dingling
2013-06-19 03:00:00,41.0,86.0,3.0,24.0,900.0,41.0,22.1,16.6,15.0,0.6,Dingling
2013-06-19 04:00:00,58.0,78.0,4.0,19.0,1000.0,49.0,21.7,17.1,0.0,0.4,Dingling
2013-06-19 05:00:00,47.0,52.0,3.0,14.0,800.0,50.0,21.7,16.9,0.0,1.0,Dingling
2013-06-19 06:00:00,40.0,56.0,3.0,11.0,800.0,46.0,24.7,17.9,0.0,0.0,Dingling
2013-06-19 07:00:00,37.0,41.0,3.0,11.0,700.0,45.0,27.5,16.1,13.0,0.0,Dingling
2013-06-19 08:00:00,33.0,68.0,5.0,12.0,800.0,68.0,29.8,15.1,14.0,1.0,Dingling
2013-06-19 09:00:00,28.0,69.0,4.0,12.0,600.0,80.0,31.5,13.3,12.0,1.5,Dingling
2013-06-19 10:00:00,17.0,17.0,4.0,8.0,400.0,91.0,33.0,12.1,5.0,1.9,Dingling
2013-06-19 11:00:00,12.0,12.0,4.0,5.0,300.0,101.0,33.5,12.5,10.0,2.9,Dingling
2013-06-19 12:00:00,5.0,7.0,4.0,5.0,300.0,108.0,34.1,12.4,7.0,2.6,Dingling
2013-06-19 13:00:00,3.0,7.0,3.0,4.0,300.0,118.0,34.7,11.8,10.0,1.9,Dingling
2013-06-19 14:00:00,13.0,64.0,3.0,7.0,400.0,147.0,35.2,12.2,6.0,1.6,Dingling
2013-06-19 15:00:00,15.0,65.0,3.0,8.0,400.0,160.0,35.7,11.4,4.0,1.5,Dingling
2013-06-19 16:00:00,16.0,15.0,3.0,8.0,300.0,161.0,35.2,10.9,9.0,3.3,Dingling
2013-06-19 17:00:00,15.0,28.0,3.0,8.0,300.0,162.0,34.7,9.9,9.0,3.0,Dingling
2013-06-19 18:00:00,19.0,50.0,3.0,11.0,300.0,161.0,32.7,13.8,8.0,1.6,Dingling
2013-06-19 19:00:00,22.0,51.0,6.0,19.0,400.0,179.0,32.0,14.2,5.0,1.0,Dingling
2013-06-19 20:00:00,19.0,134.0,3.0,18.0,400.0,136.0,30.1,14.6,2.0,0.7,Dingling
2013-06-19 21:00:00,21.0,50.0,3.0,16.0,400.0,124.0,29.4,14.4,3.0,1.2,Dingling
2013-06-19 22:00:00,25.0,57.0,3.0,15.0,400.0,131.0,28.2,15.1,15.0,0.9,Dingling
2013-06-19 23:00:00,28.0,38.0,3.0,15.0,400.0,126.0,27.4,15.4,14.0,1.5,Dingling
2013-06-20 00:00:00,30.0,54.0,3.0,16.0,400.0,122.0,27.1,15.8,15.0,0.6,Dingling
2013-06-20 01:00:00,27.0,53.0,3.0,14.0,400.0,121.0,26.3,15.7,0.0,0.6,Dingling
2013-06-20 02:00:00,27.0,43.0,3.0,13.0,500.0,106.0,26.0,16.0,14.0,0.8,Dingling
2013-06-20 03:00:00,27.0,43.0,3.0,13.0,500.0,106.0,25.9,16.2,15.0,0.8,Dingling
2013-06-20 04:00:00,31.0,63.0,3.0,11.0,500.0,117.0,25.0,17.0,15.0,0.9,Dingling
2013-06-20 05:00:00,30.0,60.0,3.0,13.0,500.0,109.0,24.6,16.8,0.0,0.5,Dingling
2013-06-20 06:00:00,27.0,50.0,3.0,13.0,500.0,98.0,24.8,16.0,4.0,0.8,Dingling
2013-06-20 07:00:00,30.0,66.0,3.0,15.0,500.0,85.0,25.3,17.2,0.0,0.5,Dingling
2013-06-20 08:00:00,26.0,48.0,3.0,15.0,500.0,69.0,27.8,15.8,3.0,0.6,Dingling
2013-06-20 09:00:00,22.0,54.0,3.0,11.0,400.0,62.0,29.3,16.8,6.0,1.2,Dingling
2013-06-20 10:00:00,17.0,49.0,3.0,7.0,400.0,67.0,28.8,18.6,10.0,2.2,Dingling
2013-06-20 11:00:00,10.0,49.0,3.0,4.0,300.0,73.0,30.2,16.6,10.0,1.2,Dingling
2013-06-20 12:00:00,46.0,182.0,5.0,63.0,800.0,88.0,30.5,15.4,9.0,1.6,Dingling
2013-06-20 13:00:00,48.0,94.0,5.0,38.0,700.0,141.0,29.9,16.3,10.0,1.6,Dingling
2013-06-20 14:00:00,45.0,98.0,4.0,29.0,600.0,161.0,29.8,16.6,10.0,1.6,Dingling
2013-06-20 15:00:00,39.0,85.0,4.0,33.0,600.0,125.0,29.6,16.4,12.0,1.1,Dingling
2013-06-20 16:00:00,36.0,48.0,4.0,36.0,600.0,114.0,29.0,18.1,15.0,1.0,Dingling
2013-06-20 17:00:00,36.0,49.0,4.0,37.0,600.0,87.6078,27.5,20.6,11.0,1.0,Dingling
2013-06-20 18:00:00,32.0,54.0,3.0,22.0,600.0,84.0,26.3,17.4,0.0,1.1,Dingling
2013-06-20 19:00:00,33.0,38.0,3.0,17.0,500.0,82.0,26.1,16.6,2.0,0.9,Dingling
2013-06-20 20:00:00,24.0,38.0,3.0,14.0,400.0,72.0,26.1,16.1,0.0,0.8,Dingling
2013-06-20 21:00:00,21.0,16.0,3.0,9.0,400.0,63.0,25.1,17.0,0.0,1.6,Dingling
2013-06-20 22:00:00,21.0,11.0,3.0,9.0,400.0,63.0,24.6,16.8,15.0,0.0,Dingling
2013-06-20 23:00:00,18.0,34.0,3.0,13.0,400.0,39.0,24.6,16.6,1.0,0.5,Dingling
2013-06-21 00:00:00,20.0,34.0,3.0,15.0,400.0,39.0,24.2,16.7,15.0,0.7,Dingling
2013-06-21 01:00:00,18.0,11.0,3.0,13.0,400.0,41.0,23.9,16.4,15.0,1.0,Dingling
2013-06-21 02:00:00,16.0,17.0,3.0,14.0,400.0,34.0,23.2,16.3,0.0,0.0,Dingling
2013-06-21 03:00:00,16.0,18.0,3.0,16.0,400.0,35.0,23.3,15.9,14.0,0.6,Dingling
2013-06-21 04:00:00,13.0,12.0,4.0,12.0,400.0,43.0,23.4,16.0,5.0,1.2,Dingling
2013-06-21 05:00:00,19.0,31.0,5.0,14.0,500.0,36.0,23.5,17.0,15.0,0.5,Dingling
2013-06-21 06:00:00,19.0,46.0,4.0,17.0,500.0,24.0,23.7,17.4,15.0,0.8,Dingling
2013-06-21 07:00:00,22.0,53.0,5.0,19.0,600.0,24.0,25.8,16.1,9.0,1.1,Dingling
2013-06-21 08:00:00,20.0,53.0,11.0,27.0,600.0,29.0,27.1,17.3,12.0,1.4,Dingling
2013-06-21 09:00:00,22.0,69.0,17.0,30.0,600.0,38.0,28.5,17.4,11.0,1.0,Dingling
2013-06-21 10:00:00,32.0,72.0,16.0,44.0,700.0,30.0,30.5,17.2,10.0,1.1,Dingling
2013-06-21 11:00:00,32.0,72.0,16.0,44.0,700.0,30.0,31.0,16.2,9.0,2.5,Dingling
2013-06-21 12:00:00,31.0,60.0,18.0,42.0,700.0,49.0,31.2,16.0,8.0,2.5,Dingling
2013-06-21 13:00:00,24.0,57.0,9.0,20.0,500.0,113.0,31.0,14.2,12.0,1.7,Dingling
2013-06-21 14:00:00,24.0,36.0,9.0,21.0,500.0,134.0,31.2,16.8,8.0,3.4,Dingling
2013-06-21 15:00:00,19.0,37.0,8.0,13.0,500.0,140.0,29.9,17.4,8.0,2.7,Dingling
2013-06-21 16:00:00,25.0,124.0,7.0,20.0,500.0,168.0,29.3,17.5,5.0,2.5,Dingling
2013-06-21 17:00:00,34.0,95.0,4.0,26.0,500.0,148.0,28.1,18.2,5.0,2.3,Dingling
2013-06-21 18:00:00,34.0,95.0,4.0,26.0,500.0,148.0,27.4,18.7,5.0,2.0,Dingling
2013-06-21 19:00:00,44.0,108.0,5.0,38.0,700.0,126.0,26.5,18.4,5.0,1.9,Dingling
2013-06-21 20:00:00,48.0,110.0,3.0,33.0,700.0,96.0,26.2,18.6,5.0,2.2,Dingling
2013-06-21 21:00:00,47.0,80.0,3.0,35.0,700.0,76.0,25.7,18.4,4.0,1.5,Dingling
2013-06-21 22:00:00,50.0,78.0,3.0,33.0,700.0,58.0,25.4,17.3,4.0,1.0,Dingling
2013-06-21 23:00:00,49.0,70.0,3.0,27.0,600.0,56.0,25.1,15.7,4.0,1.4,Dingling
2013-06-22 00:00:00,48.0,58.0,3.0,21.0,600.0,62.0,24.7,15.6,4.0,0.8,Dingling
2013-06-22 01:00:00,51.0,66.0,3.0,20.0,600.0,57.0,24.2,15.9,1.0,0.9,Dingling
2013-06-22 02:00:00,54.0,67.0,3.0,21.0,600.0,51.0,23.8,16.3,3.0,0.0,Dingling
2013-06-22 03:00:00,54.0,56.0,3.0,21.0,600.0,39.5,23.7,16.0,5.0,1.9,Dingling
2013-06-22 04:00:00,47.0,44.0,3.0,22.0,600.0,28.0,23.2,16.0,5.0,1.8,Dingling
2013-06-22 05:00:00,44.0,60.0,3.0,26.0,600.0,30.0,22.8,16.8,1.0,1.0,Dingling
2013-06-22 06:00:00,44.0,65.0,3.0,38.0,600.0,14.0,21.3,18.7,0.0,0.5,Dingling
2013-06-22 07:00:00,46.0,65.0,3.0,32.0,600.0,17.0,21.2,19.3,2.0,1.2,Dingling
2013-06-22 08:00:00,47.0,56.0,3.0,29.0,600.0,17.0,21.1,19.6,15.0,1.2,Dingling
2013-06-22 09:00:00,49.0,62.0,3.0,28.0,600.0,17.0,21.3,19.6,12.0,0.9,Dingling
2013-06-22 10:00:00,46.0,62.0,3.0,21.0,600.0,20.0,21.6,19.3,2.0,1.0,Dingling
2013-06-22 11:00:00,27.0,2.0,3.0,11.0,500.0,41.0,21.6,18.6,1.0,0.8,Dingling
2013-06-22 12:00:00,18.0,18.0,3.0,6.0,400.0,49.0,21.9,19.1,15.0,1.3,Dingling
2013-06-22 13:00:00,10.0,10.0,3.0,2.0,400.0,51.0,22.2,18.8,14.0,1.3,Dingling
2013-06-22 14:00:00,10.0,10.0,3.0,2.0,400.0,51.0,22.2,18.8,15.0,1.3,Dingling
2013-06-22 15:00:00,11.0,11.0,3.0,4.0,400.0,46.0,22.5,18.1,10.0,1.0,Dingling
2013-06-22 16:00:00,13.0,51.0,3.0,7.0,400.0,38.0,22.8,17.7,14.0,0.8,Dingling
2013-06-22 17:00:00,13.0,51.0,3.0,7.0,400.0,38.0,22.6,18.2,10.0,0.5,Dingling
2013-06-22 18:00:00,10.0,19.0,3.0,15.0,400.0,28.0,22.2,19.2,9.0,1.3,Dingling
2013-06-22 19:00:00,19.0,36.0,3.0,22.0,500.0,7.0,21.9,19.5,14.0,1.2,Dingling
2013-06-22 20:00:00,19.0,14.0,3.0,21.0,500.0,4.0,21.4,19.3,15.0,0.6,Dingling
2013-06-22 21:00:00,21.0,13.0,3.0,25.0,500.0,2.0,20.9,18.5,0.0,0.8,Dingling
2013-06-22 22:00:00,22.0,3.0,3.0,16.0,500.0,2.0,20.7,18.3,0.0,1.8,Dingling
2013-06-22 23:00:00,19.0,6.0,3.0,14.0,400.0,5.0,20.6,18.0,0.0,0.7,Dingling
2013-06-23 00:00:00,18.0,18.0,3.0,10.0,400.0,12.0,20.6,17.8,0.0,0.0,Dingling
2013-06-23 01:00:00,11.0,11.0,3.0,8.0,400.0,13.0,20.5,17.5,0.0,0.0,Dingling
2013-06-23 02:00:00,15.0,8.0,3.0,7.0,400.0,13.0,20.2,17.0,1.0,0.7,Dingling
2013-06-23 03:00:00,16.0,3.0,3.0,6.0,400.0,11.0,19.8,17.2,1.0,0.7,Dingling
2013-06-23 04:00:00,13.0,13.0,3.0,7.0,300.0,11.0,19.6,16.8,1.0,0.0,Dingling
2013-06-23 05:00:00,13.0,13.0,3.0,9.0,300.0,14.0,19.7,16.9,3.0,0.4,Dingling
2013-06-23 06:00:00,12.0,9.0,3.0,9.0,300.0,11.0,22.7,16.9,11.0,0.5,Dingling
2013-06-23 07:00:00,14.0,16.0,3.0,9.0,400.0,25.0,23.9,17.2,9.0,1.3,Dingling
2013-06-23 08:00:00,13.0,35.0,3.0,6.0,400.0,44.0,24.8,18.0,10.0,0.9,Dingling
2013-06-23 09:00:00,20.0,46.0,3.0,15.0,500.0,44.0,26.6,18.5,10.0,1.8,Dingling
2013-06-23 10:00:00,34.0,36.0,4.0,22.0,600.0,52.0,28.3,17.5,6.0,0.7,Dingling
2013-06-23 11:00:00,34.0,37.0,8.0,21.0,600.0,68.0,29.4,16.9,9.0,2.6,Dingling
2013-06-23 12:00:00,34.0,34.0,8.0,21.0,600.0,68.0,30.2,15.5,6.0,2.7,Dingling
2013-06-23 13:00:00,25.0,26.0,6.0,10.0,500.0,123.0,30.8,13.6,7.0,3.3,Dingling
2013-06-23 14:00:00,35.0,26.0,4.0,10.0,500.0,154.0,31.3,12.6,8.0,2.9,Dingling
2013-06-23 15:00:00,24.0,24.0,3.0,8.0,500.0,158.0,31.8,13.5,4.0,1.7,Dingling
2013-06-23 16:00:00,19.0,19.0,3.0,6.0,400.0,155.0,31.7,13.5,9.0,2.6,Dingling
2013-06-23 17:00:00,23.0,33.0,3.0,9.0,400.0,175.0,30.1,14.2,9.0,2.8,Dingling
2013-06-23 18:00:00,27.0,42.0,3.0,14.0,500.0,208.0,29.1,15.6,9.0,2.9,Dingling
2013-06-23 19:00:00,41.0,120.0,3.0,21.0,600.0,189.0,28.1,16.1,7.0,1.0,Dingling
2013-06-23 20:00:00,40.0,51.0,3.0,19.0,600.0,139.0,27.5,16.5,8.0,2.5,Dingling
2013-06-23 21:00:00,38.0,54.0,3.0,18.0,600.0,119.0,27.1,16.7,8.0,0.9,Dingling
2013-06-23 22:00:00,37.0,52.0,3.0,17.0,600.0,98.0,24.2,17.4,0.0,0.5,Dingling
2013-06-23 23:00:00,41.0,52.0,3.0,19.0,600.0,93.0,24.0,17.5,0.0,0.0,Dingling
2013-06-24 00:00:00,37.0,47.0,3.0,20.0,600.0,84.0,23.7,17.4,0.0,1.2,Dingling
2013-06-24 01:00:00,40.0,54.0,3.0,18.0,600.0,73.0,22.9,17.4,14.0,1.1,Dingling
2013-06-24 02:00:00,41.0,54.0,3.0,18.0,600.0,66.0,22.3,17.7,0.0,1.1,Dingling
2013-06-24 03:00:00,43.0,47.0,3.0,18.0,600.0,64.0,22.2,17.1,1.0,0.4,Dingling
2013-06-24 04:00:00,46.0,47.0,3.0,18.0,600.0,53.0,21.7,17.5,15.0,1.8,Dingling
2013-06-24 05:00:00,68.0,75.0,3.0,17.0,700.0,64.0,21.8,17.8,4.0,1.0,Dingling
2013-06-24 06:00:00,146.0,151.0,3.0,24.0,1100.0,58.0,23.4,18.9,5.0,2.1,Dingling
2013-06-24 07:00:00,170.0,151.0,3.0,23.0,1100.0,58.0,23.3,19.0,4.0,1.2,Dingling
2013-06-24 08:00:00,150.0,139.0,3.0,24.0,1200.0,52.0,24.2,19.1,1.0,0.6,Dingling
2013-06-24 09:00:00,133.0,97.0,4.0,75.0,1000.0,21.0,24.4,19.5,12.0,0.9,Dingling
2013-06-24 10:00:00,160.0,178.0,4.0,47.0,1300.0,59.0,26.3,18.7,6.0,2.2,Dingling
2013-06-24 11:00:00,190.0,178.0,4.0,27.0,1300.0,108.0,27.2,19.0,5.0,1.5,Dingling
2013-06-24 12:00:00,151.0,121.0,3.0,21.0,1100.0,156.0,27.7,18.7,5.0,2.5,Dingling
2013-06-24 13:00:00,162.0,127.0,3.0,21.0,1200.0,182.0,28.7,19.9,5.0,1.8,Dingling
2013-06-24 14:00:00,155.0,145.0,3.0,20.0,1200.0,203.0,28.5,20.0,4.0,1.5,Dingling
2013-06-24 15:00:00,162.0,155.0,4.0,21.0,1399.0,215.0,28.3,20.3,4.0,1.8,Dingling
2013-06-24 16:00:00,168.0,160.0,7.0,26.0,1600.0,215.0,28.6,20.3,8.0,1.3,Dingling
2013-06-24 17:00:00,167.0,138.0,6.0,27.0,1500.0,203.0,28.6,19.8,7.0,2.0,Dingling
2013-06-24 18:00:00,153.0,147.0,7.0,30.0,1500.0,190.0,23.7,19.2,14.0,4.5,Dingling
2013-06-24 19:00:00,135.0,186.0,4.0,30.0,1200.0,149.0,21.6,19.3,0.0,0.8,Dingling
2013-06-24 20:00:00,56.0,187.0,3.0,8.0,500.0,130.0,21.2,19.3,8.0,1.5,Dingling
2013-06-24 21:00:00,16.0,16.0,3.0,7.0,500.0,102.0,21.9,19.6,4.0,1.7,Dingling
2013-06-24 22:00:00,20.0,5.0,3.0,8.0,400.0,85.0,20.9,19.4,13.0,1.4,Dingling
2013-06-24 23:00:00,25.0,14.0,3.0,12.0,500.0,81.0,20.7,19.0,6.0,0.4,Dingling
2013-06-25 00:00:00,35.0,2.0,3.0,7.0,600.0,92.0,20.9,18.8,4.0,0.9,Dingling
2013-06-25 01:00:00,36.0,15.0,3.0,14.0,600.0,56.0,20.7,19.2,15.0,1.2,Dingling
2013-06-25 02:00:00,34.0,23.0,3.0,8.0,600.0,42.0,20.6,19.1,3.0,1.0,Dingling
2013-06-25 03:00:00,42.0,24.0,3.0,7.0,600.0,56.0,20.4,19.1,14.0,1.2,Dingling
2013-06-25 04:00:00,46.0,21.0,3.0,7.0,600.0,52.0,20.7,19.0,2.0,0.4,Dingling
2013-06-25 05:00:00,44.0,18.0,3.0,6.0,600.0,48.0,20.7,18.6,12.0,0.9,Dingling
2013-06-25 06:00:00,50.0,39.0,3.0,5.0,700.0,45.0,21.3,19.2,15.0,0.8,Dingling
2013-06-25 07:00:00,53.0,39.0,3.0,12.0,800.0,38.0,22.1,19.1,15.0,0.0,Dingling
2013-06-25 08:00:00,53.0,35.0,3.0,12.0,800.0,38.0,22.4,19.6,4.0,1.2,Dingling
2013-06-25 09:00:00,62.0,55.0,3.0,10.0,1000.0,64.0,23.0,20.0,4.0,0.8,Dingling
2013-06-25 10:00:00,93.0,74.0,5.0,9.0,1200.0,91.0,23.1,20.1,5.0,1.9,Dingling
2013-06-25 11:00:00,72.0,50.0,6.0,6.0,1100.0,96.0,22.6,20.1,5.0,2.8,Dingling
2013-06-25 12:00:00,72.0,98.0,6.0,6.0,1100.0,96.0,22.3,20.4,5.0,1.5,Dingling
2013-06-25 13:00:00,87.0,98.0,5.0,11.0,1300.0,88.0,22.9,20.2,6.0,1.1,Dingling
2013-06-25 14:00:00,160.0,152.0,10.0,18.0,1899.0,81.0,23.5,20.0,4.0,2.1,Dingling
2013-06-25 15:00:00,170.0,167.0,8.0,21.0,1899.0,76.0,23.2,20.0,4.0,1.3,Dingling
2013-06-25 16:00:00,172.0,173.0,8.0,21.0,1899.0,73.0,23.2,20.0,4.0,1.1,Dingling
2013-06-25 17:00:00,160.0,174.0,6.0,18.0,1899.0,59.0,22.6,20.7,0.0,1.0,Dingling
2013-06-25 18:00:00,165.0,167.0,6.0,35.0,2100.0,43.0,21.9,20.0,1.0,2.1,Dingling
2013-06-25 19:00:00,134.0,167.0,4.0,31.0,2100.0,47.0,21.1,19.2,13.0,2.1,Dingling
2013-06-25 20:00:00,25.0,25.0,3.0,7.0,600.0,112.0,20.4,19.1,8.0,1.2,Dingling
2013-06-25 21:00:00,13.0,13.0,3.0,6.0,600.0,98.0,20.3,19.0,1.0,0.6,Dingling
2013-06-25 22:00:00,15.0,15.0,3.0,12.0,600.0,62.0,20.1,18.8,3.0,0.5,Dingling
2013-06-25 23:00:00,16.0,25.0,3.0,14.0,600.0,38.0,20.6,18.5,3.0,1.0,Dingling
2013-06-26 00:00:00,30.0,25.0,3.0,17.0,800.0,40.0,21.2,19.1,13.0,0.6,Dingling
2013-06-26 01:00:00,57.0,35.0,3.0,18.0,1100.0,42.0,20.8,18.7,2.0,0.5,Dingling
2013-06-26 02:00:00,78.0,56.0,3.0,17.0,1399.0,41.0,20.7,19.0,10.0,0.6,Dingling
2013-06-26 03:00:00,71.0,48.0,3.0,19.0,1349.5,29.5,20.4,18.9,10.0,0.0,Dingling
2013-06-26 04:00:00,75.0,51.0,3.0,19.0,1300.0,18.0,20.6,19.1,0.0,0.1,Dingling
2013-06-26 05:00:00,69.0,51.0,3.0,23.0,1399.0,10.0,20.8,19.5,0.0,0.7,Dingling
2013-06-26 06:00:00,68.0,53.0,3.0,19.0,1399.0,9.0,21.9,19.3,2.0,0.5,Dingling
2013-06-26 07:00:00,87.0,60.0,3.0,13.0,1500.0,13.0,23.9,19.6,8.0,1.1,Dingling
2013-06-26 08:00:00,96.0,79.0,3.0,11.0,1600.0,34.0,23.8,19.9,9.0,1.6,Dingling
2013-06-26 09:00:00,106.0,89.0,3.0,18.0,1500.0,49.0,25.1,20.1,8.0,1.7,Dingling
2013-06-26 10:00:00,123.0,139.0,3.0,20.0,1700.0,63.0,26.4,20.7,6.0,2.0,Dingling
2013-06-26 11:00:00,145.0,154.0,3.0,18.0,1700.0,82.0,27.2,20.5,4.0,2.2,Dingling
2013-06-26 12:00:00,147.0,154.0,3.0,17.0,1700.0,117.0,28.3,20.6,8.0,3.6,Dingling
2013-06-26 13:00:00,146.0,133.0,3.0,14.0,1600.0,143.0,29.8,20.6,8.0,1.6,Dingling
2013-06-26 14:00:00,151.0,111.0,3.0,18.0,1600.0,197.0,30.7,20.9,7.0,1.4,Dingling
2013-06-26 15:00:00,166.0,160.0,3.0,22.0,1600.0,238.0,31.4,20.7,6.0,2.0,Dingling
2013-06-26 16:00:00,186.0,165.0,3.0,29.0,1700.0,294.0,31.5,20.5,7.0,1.4,Dingling
2013-06-26 17:00:00,193.0,165.0,3.0,32.0,1700.0,318.0,31.2,19.9,6.0,1.8,Dingling
2013-06-26 18:00:00,150.0,116.0,3.0,27.0,1300.0,271.0,30.5,21.0,5.0,1.3,Dingling
2013-06-26 19:00:00,105.0,68.0,3.0,24.0,900.0,219.0,29.2,21.7,4.0,1.2,Dingling
2013-06-26 20:00:00,95.0,110.0,3.0,24.0,900.0,174.0,28.3,21.6,4.0,1.9,Dingling
2013-06-26 21:00:00,124.0,110.0,3.0,19.0,1100.0,197.0,27.9,21.4,4.0,1.6,Dingling
2013-06-26 22:00:00,99.0,68.0,3.0,13.0,800.0,170.0,27.3,21.3,4.0,1.1,Dingling
2013-06-26 23:00:00,103.0,68.0,3.0,12.0,800.0,160.0,26.8,21.6,5.0,1.1,Dingling
2013-06-27 00:00:00,108.0,103.0,3.0,12.0,800.0,130.0,26.0,20.3,5.0,1.4,Dingling
2013-06-27 01:00:00,107.0,78.0,3.0,12.0,800.0,94.0,24.8,19.8,8.0,1.7,Dingling
2013-06-27 02:00:00,114.0,88.0,3.0,11.0,800.0,75.0,24.5,19.8,8.0,0.8,Dingling
2013-06-27 03:00:00,124.0,95.0,3.0,19.0,900.0,50.0,24.5,20.4,14.0,0.5,Dingling
2013-06-27 04:00:00,153.0,104.0,3.0,29.0,900.0,30.0,24.2,21.1,12.0,0.6,Dingling
2013-06-27 05:00:00,167.0,167.0,3.0,13.0,800.0,56.0,24.5,18.9,5.0,1.0,Dingling
2013-06-27 06:00:00,23.0,23.0,3.0,2.0,200.0,99.0,25.0,20.0,9.0,1.3,Dingling
2013-06-27 07:00:00,3.0,3.0,3.0,6.5,200.0,99.0,25.7,19.1,7.0,1.7,Dingling
2013-06-27 08:00:00,7.0,74.0,3.0,11.0,300.0,83.0,26.4,20.0,5.0,2.6,Dingling
2013-06-27 09:00:00,42.0,162.0,3.0,31.0,500.0,62.0,27.9,19.4,8.0,1.6,Dingling
2013-06-27 10:00:00,98.0,162.0,3.0,21.0,700.0,93.0,29.4,17.2,5.0,1.5,Dingling
2013-06-27 11:00:00,55.0,55.0,3.0,18.0,500.0,105.0,30.7,17.0,7.0,1.4,Dingling
2013-06-27 12:00:00,58.0,109.0,3.0,11.0,600.0,136.0,31.9,16.2,5.0,1.9,Dingling
2013-06-27 13:00:00,47.0,19.0,3.0,9.0,500.0,147.0,32.7,16.9,9.0,2.2,Dingling
2013-06-27 14:00:00,42.0,36.0,3.0,10.0,500.0,167.0,34.0,17.7,2.0,2.4,Dingling
