date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,DEWP,wd,WSPM,station
2014-04-01 17:00:00,59.0,33.0,8.0,15.0,500.0,153.0,22.6,1.0,10.0,2.2,Tiantan
2014-04-01 18:00:00,52.0,71.0,9.0,19.0,500.0,151.0,21.3,2.0,9.0,2.1,Tiantan
2014-04-01 19:00:00,62.0,92.0,11.0,31.0,600.0,133.0,20.4,1.8,9.0,1.2,Tiantan
2014-04-01 20:00:00,55.0,82.0,14.0,42.0,600.0,106.0,20.1,4.1,9.0,1.7,Tiantan
2014-04-01 21:00:00,74.0,103.0,17.0,51.0,800.0,68.0,20.5,4.1,10.0,2.7,Tiantan
2014-04-01 22:00:00,85.0,103.0,18.0,67.0,900.0,50.0,20.0,5.6,9.0,3.1,Tiantan
2014-04-01 23:00:00,86.0,116.0,28.0,50.0,800.0,80.0,19.1,6.6,11.0,2.8,Tiantan
2014-04-02 00:00:00,97.0,122.0,30.0,40.0,800.0,84.0,17.0,6.8,8.0,0.5,Tiantan
2014-04-02 01:00:00,97.0,125.0,26.0,41.0,900.0,72.0,17.3,7.6,10.0,2.3,Tiantan
2014-04-02 02:00:00,103.0,121.0,17.0,47.0,900.0,52.0,15.7,7.2,12.0,1.2,Tiantan
2014-04-02 03:00:00,118.0,129.0,13.0,62.0,1000.0,32.0,14.3,7.3,11.0,0.2,Tiantan
2014-04-02 04:00:00,98.0,122.0,8.0,62.0,1000.0,16.0,12.1,6.2,5.0,0.9,Tiantan
2014-04-02 05:00:00,102.0,119.0,6.0,57.0,1000.0,8.0,10.7,5.7,5.0,0.9,Tiantan
2014-04-02 06:00:00,103.0,118.0,4.0,56.0,1000.0,5.0,12.2,5.8,4.0,0.8,Tiantan
2014-04-02 07:00:00,129.0,153.0,8.0,85.0,1300.0,6.0,14.4,7.0,1.0,2.1,Tiantan
2014-04-02 08:00:00,130.0,194.0,20.0,109.0,1500.0,8.0,16.8,7.4,2.0,2.1,Tiantan
2014-04-02 09:00:00,159.0,219.0,33.0,110.0,1400.0,16.0,19.4,2.7,1.0,4.2,Tiantan
2014-04-02 10:00:00,154.0,170.0,38.0,83.0,1200.0,50.0,20.6,1.9,2.0,3.5,Tiantan
2014-04-02 11:00:00,105.0,122.0,22.0,48.0,800.0,102.0,21.3,2.0,4.0,5.2,Tiantan
2014-04-02 12:00:00,89.0,121.0,21.0,33.0,700.0,135.0,22.5,2.6,3.0,4.2,Tiantan
2014-04-02 13:00:00,87.0,113.0,23.0,28.0,700.0,152.0,21.9,2.6,5.0,5.2,Tiantan
2014-04-02 14:00:00,116.0,159.0,29.0,29.0,1000.0,160.0,21.9,2.0,5.0,5.1,Tiantan
2014-04-02 15:00:00,111.0,155.0,32.0,26.0,1100.0,168.0,21.2,2.0,6.0,4.8,Tiantan
2014-04-02 16:00:00,109.0,165.0,31.0,25.0,1100.0,170.0,19.0,4.3,6.0,2.5,Tiantan
2014-04-02 17:00:00,130.0,289.0,40.0,38.0,1700.0,138.0,17.7,3.2,9.0,2.2,Tiantan
2014-04-02 18:00:00,131.0,234.0,33.0,44.0,1200.0,112.0,16.2,2.2,9.0,1.3,Tiantan
2014-04-02 19:00:00,109.0,162.0,29.0,38.0,1000.0,112.0,15.2,2.4,4.0,1.4,Tiantan
2014-04-02 20:00:00,91.0,145.0,19.0,43.0,900.0,82.0,14.4,1.6,5.0,0.6,Tiantan
2014-04-02 21:00:00,79.0,133.0,20.0,44.0,800.0,75.0,13.8,2.1,8.0,0.9,Tiantan
2014-04-02 22:00:00,72.0,148.0,19.0,53.0,800.0,55.0,13.5,2.1,6.0,1.1,Tiantan
2014-04-02 23:00:00,57.0,119.0,22.0,38.0,700.0,61.0,12.7,1.4,10.0,1.5,Tiantan
2014-04-03 00:00:00,54.0,109.0,17.0,41.0,700.0,46.0,11.9,-0.3,4.0,0.7,Tiantan
2014-04-03 01:00:00,55.0,80.0,13.0,41.0,700.0,40.0,10.2,0.5,5.0,0.8,Tiantan
2014-04-03 02:00:00,44.0,78.0,8.0,43.0,700.0,32.0,10.5,1.3,5.0,0.9,Tiantan
2014-04-03 03:00:00,51.0,77.0,7.0,39.0,700.0,27.0,10.6,1.4,5.0,1.3,Tiantan
2014-04-03 04:00:00,51.0,77.0,7.0,39.0,700.0,27.0,9.5,-1.9,3.0,1.4,Tiantan
2014-04-03 05:00:00,32.0,62.0,6.0,43.0,600.0,27.0,9.2,-8.9,2.0,1.2,Tiantan
2014-04-03 06:00:00,25.0,43.0,9.0,47.0,500.0,27.0,10.3,-7.0,4.0,1.6,Tiantan
2014-04-03 07:00:00,7.0,7.0,4.0,38.0,400.0,47.0,13.0,-11.5,14.0,3.6,Tiantan
2014-04-03 08:00:00,12.0,28.0,2.0,41.0,400.0,46.0,14.1,-10.6,14.0,4.1,Tiantan
2014-04-03 09:00:00,10.0,24.0,8.0,29.0,300.0,61.0,15.6,-12.8,13.0,5.5,Tiantan
2014-04-03 10:00:00,8.0,52.0,8.0,26.0,300.0,67.0,16.7,-15.1,15.0,7.9,Tiantan
2014-04-03 11:00:00,10.0,72.0,8.0,20.0,300.0,79.0,17.3,-16.0,13.0,7.0,Tiantan
2014-04-03 12:00:00,16.0,145.0,6.0,19.0,300.0,87.0,18.2,-16.7,13.0,4.4,Tiantan
2014-04-03 13:00:00,11.0,202.0,2.0,17.0,300.0,95.0,18.9,-19.6,14.0,4.9,Tiantan
2014-04-03 14:00:00,20.0,144.0,2.0,18.0,200.0,98.0,19.2,-19.4,15.0,3.1,Tiantan
2014-04-03 15:00:00,16.0,91.0,2.0,19.0,200.0,98.0,17.7,-22.5,3.0,4.9,Tiantan
2014-04-03 16:00:00,3.0,53.0,2.0,18.0,200.0,99.0,17.1,-23.0,3.0,3.8,Tiantan
2014-04-03 17:00:00,10.0,60.0,2.0,27.0,200.0,89.0,16.3,-23.5,3.0,1.9,Tiantan
2014-04-03 18:00:00,14.0,69.0,2.0,31.0,200.0,85.0,15.0,-22.4,5.0,1.5,Tiantan
2014-04-03 19:00:00,13.0,56.0,2.0,41.0,400.0,69.0,11.7,-15.0,7.0,0.8,Tiantan
2014-04-03 20:00:00,3.0,72.0,3.0,43.0,400.0,51.0,10.8,-15.7,9.0,0.6,Tiantan
2014-04-03 21:00:00,12.0,66.0,3.0,47.0,400.0,32.0,9.2,-13.9,9.0,1.1,Tiantan
2014-04-03 22:00:00,19.0,54.0,2.0,51.0,400.0,19.0,10.0,-6.0,9.0,4.0,Tiantan
2014-04-03 23:00:00,39.0,165.0,14.0,51.0,900.0,33.0,8.9,-6.5,10.0,4.0,Tiantan
2014-04-04 00:00:00,39.0,146.0,16.0,35.0,900.0,51.0,8.5,-6.1,10.0,3.9,Tiantan
2014-04-04 01:00:00,31.0,121.0,14.0,35.0,500.0,47.0,8.1,-6.5,9.0,3.8,Tiantan
2014-04-04 02:00:00,26.0,101.0,13.0,26.0,500.0,57.0,7.9,-3.9,11.0,2.2,Tiantan
2014-04-04 03:00:00,27.0,103.0,13.0,30.0,500.0,49.0,7.5,-4.0,12.0,2.4,Tiantan
2014-04-04 04:00:00,33.0,102.0,14.0,35.0,500.0,41.0,7.3,-3.6,11.0,2.5,Tiantan
2014-04-04 05:00:00,37.0,96.0,15.0,34.0,500.0,41.0,6.2,-3.5,12.0,0.8,Tiantan
2014-04-04 06:00:00,36.0,96.0,10.0,36.0,500.0,30.0,6.9,-3.1,3.0,2.0,Tiantan
2014-04-04 07:00:00,32.0,120.0,5.0,38.0,600.0,17.0,8.7,-2.9,0.0,1.0,Tiantan
2014-04-04 08:00:00,43.0,136.0,20.0,56.0,700.0,16.0,11.3,-2.5,15.0,0.8,Tiantan
2014-04-04 09:00:00,45.0,147.0,20.0,62.0,900.0,21.0,13.6,-4.1,13.0,2.2,Tiantan
2014-04-04 10:00:00,53.0,150.0,16.0,77.0,1000.0,19.0,17.4,-4.6,14.0,0.8,Tiantan
2014-04-04 11:00:00,62.0,149.0,15.0,88.0,1100.0,22.0,22.0,-5.9,14.0,1.0,Tiantan
2014-04-04 12:00:00,52.0,119.0,13.0,88.0,1000.0,34.0,24.6,-9.1,14.0,4.7,Tiantan
2014-04-04 13:00:00,51.0,87.0,12.0,66.0,700.0,63.0,25.2,-13.1,0.0,7.2,Tiantan
2014-04-04 14:00:00,35.0,71.0,9.0,41.0,500.0,90.0,24.9,-7.6,2.0,4.1,Tiantan
2014-04-04 15:00:00,19.0,76.0,3.0,24.0,300.0,105.0,25.1,-13.2,15.0,4.5,Tiantan
2014-04-04 16:00:00,15.0,104.0,2.0,25.0,300.0,105.0,22.9,-11.7,3.0,6.0,Tiantan
2014-04-04 17:00:00,7.0,118.0,2.0,33.0,300.0,102.0,21.6,-15.8,0.0,4.7,Tiantan
2014-04-04 18:00:00,11.0,133.0,2.0,36.0,300.0,97.0,18.9,-14.7,2.0,3.6,Tiantan
2014-04-04 19:00:00,8.0,146.0,2.0,32.0,300.0,90.0,17.3,-13.5,4.0,2.9,Tiantan
2014-04-04 20:00:00,20.0,144.0,2.0,29.0,300.0,85.0,15.4,-12.9,4.0,2.1,Tiantan
2014-04-04 21:00:00,22.0,116.0,2.0,40.0,300.0,69.0,12.4,-4.7,5.0,2.0,Tiantan
2014-04-04 22:00:00,26.0,186.0,9.0,38.0,500.0,71.0,11.4,-4.3,9.0,2.3,Tiantan
2014-04-04 23:00:00,31.0,146.0,12.0,38.0,500.0,66.0,10.9,-4.0,9.0,2.0,Tiantan
2014-04-05 00:00:00,27.0,109.0,14.0,32.0,600.0,70.0,10.2,-3.9,10.0,1.8,Tiantan
2014-04-05 01:00:00,29.0,91.0,11.0,33.0,600.0,57.0,10.1,-4.7,10.0,0.9,Tiantan
2014-04-05 02:00:00,29.0,74.0,12.0,31.0,500.0,62.0,9.3,-5.0,10.0,1.4,Tiantan
2014-04-05 03:00:00,21.0,79.0,9.0,30.0,500.0,52.0,6.8,-4.0,4.0,1.3,Tiantan
2014-04-05 04:00:00,28.0,75.0,7.0,40.0,500.0,34.0,5.2,-3.9,15.0,0.4,Tiantan
2014-04-05 05:00:00,33.0,94.0,9.0,62.0,600.0,20.0,4.6,-3.4,14.0,0.3,Tiantan
2014-04-05 06:00:00,36.0,98.0,8.0,57.0,700.0,20.0,7.1,-2.4,3.0,1.7,Tiantan
2014-04-05 07:00:00,41.0,111.0,8.0,62.0,800.0,12.0,11.3,-10.9,15.0,3.6,Tiantan
2014-04-05 08:00:00,48.0,97.0,10.0,55.0,700.0,34.0,12.7,-11.8,15.0,3.9,Tiantan
2014-04-05 09:00:00,10.0,47.0,2.0,18.0,300.0,78.0,12.9,-12.4,15.0,3.6,Tiantan
2014-04-05 10:00:00,3.0,34.0,2.0,16.0,200.0,83.0,14.3,-12.0,15.0,3.7,Tiantan
2014-04-05 11:00:00,3.0,34.0,2.0,16.0,200.0,83.0,15.4,-12.0,1.0,3.6,Tiantan
2014-04-05 12:00:00,6.0,38.0,4.0,18.0,300.0,87.0,16.8,-12.8,1.0,3.1,Tiantan
2014-04-05 13:00:00,4.0,39.0,3.0,18.0,300.0,92.0,17.9,-12.0,14.0,2.3,Tiantan
2014-04-05 14:00:00,19.0,40.0,5.0,18.0,300.0,98.0,19.5,-13.0,14.0,5.2,Tiantan
2014-04-05 15:00:00,9.0,40.0,8.0,19.0,300.0,101.0,20.2,-13.8,15.0,3.3,Tiantan
2014-04-05 16:00:00,16.0,32.0,8.0,18.0,300.0,105.0,20.4,-13.6,11.0,2.2,Tiantan
2014-04-05 17:00:00,24.0,71.0,8.0,25.0,300.0,116.0,17.9,-8.3,11.0,4.4,Tiantan
2014-04-05 18:00:00,30.0,114.0,9.0,28.0,300.0,118.0,16.2,-6.8,11.0,3.4,Tiantan
2014-04-05 19:00:00,33.0,124.0,8.0,29.0,400.0,115.0,15.6,-4.9,10.0,4.9,Tiantan
2014-04-05 20:00:00,33.0,124.0,8.0,29.0,400.0,115.0,14.7,-3.2,10.0,2.9,Tiantan
2014-04-05 21:00:00,52.0,140.0,13.0,39.0,500.0,84.0,14.2,-3.6,11.0,3.3,Tiantan
2014-04-05 22:00:00,53.0,139.0,13.0,40.0,500.0,79.0,13.1,-3.2,11.0,2.0,Tiantan
2014-04-05 23:00:00,46.0,131.0,12.0,44.0,500.0,68.0,12.0,-3.0,11.0,1.8,Tiantan
2014-04-06 00:00:00,49.0,115.0,8.0,47.0,500.0,46.0,10.9,-2.5,11.0,1.6,Tiantan
2014-04-06 01:00:00,51.0,108.0,6.0,60.0,600.0,25.0,10.1,-2.3,11.0,2.3,Tiantan
2014-04-06 02:00:00,47.0,106.0,4.0,67.0,600.0,13.0,8.8,-2.2,12.0,1.0,Tiantan
2014-04-06 03:00:00,56.0,130.0,4.0,85.0,600.0,6.0,6.6,-1.8,10.0,0.7,Tiantan
2014-04-06 04:00:00,64.0,116.0,3.0,85.0,600.0,3.0,5.5,-1.0,7.0,0.6,Tiantan
2014-04-06 05:00:00,64.0,116.0,3.0,76.0,600.0,3.0,4.7,-0.7,2.0,1.2,Tiantan
2014-04-06 06:00:00,63.0,125.0,3.0,76.0,700.0,3.0,7.8,-0.2,3.0,0.6,Tiantan
2014-04-06 07:00:00,60.0,119.0,3.0,59.0,800.0,4.0,12.7,-2.0,10.0,0.6,Tiantan
2014-04-06 08:00:00,70.0,146.0,13.0,80.0,900.0,9.0,15.1,-3.8,3.0,0.4,Tiantan
2014-04-06 09:00:00,74.0,155.0,16.0,106.0,1100.0,13.0,18.7,-8.5,12.0,1.2,Tiantan
2014-04-06 10:00:00,76.0,107.0,14.0,104.0,900.0,20.0,20.9,-10.7,9.0,2.2,Tiantan
2014-04-06 11:00:00,76.0,126.0,14.0,112.0,900.0,28.0,22.1,-12.3,11.0,3.1,Tiantan
2014-04-06 12:00:00,57.0,68.0,14.0,64.0,600.0,71.0,23.0,-10.3,10.0,4.0,Tiantan
2014-04-06 13:00:00,40.0,66.0,9.0,30.0,400.0,108.0,24.4,-10.6,11.0,4.0,Tiantan
2014-04-06 14:00:00,23.0,71.0,7.0,17.0,1000.0,124.0,24.4,-6.9,10.0,5.3,Tiantan
2014-04-06 15:00:00,22.0,70.0,7.0,16.0,300.0,124.0,24.4,-5.8,9.0,4.4,Tiantan
2014-04-06 16:00:00,44.0,123.0,12.0,22.0,400.0,125.0,23.4,-4.7,10.0,4.9,Tiantan
2014-04-06 17:00:00,53.0,143.0,19.0,29.0,500.0,120.0,22.0,-5.0,10.0,3.0,Tiantan
2014-04-06 18:00:00,51.0,155.0,19.0,31.0,500.0,125.0,21.0,-5.8,10.0,4.4,Tiantan
2014-04-06 19:00:00,57.0,159.0,23.0,35.0,700.0,117.0,20.1,-2.3,10.0,7.0,Tiantan
2014-04-06 20:00:00,54.0,164.0,26.0,42.0,800.0,93.0,19.4,-2.3,10.0,6.8,Tiantan
2014-04-06 21:00:00,65.0,180.0,28.0,44.0,700.0,83.0,18.5,-1.4,10.0,5.0,Tiantan
2014-04-06 22:00:00,54.0,152.0,25.0,42.0,600.0,79.0,17.7,-2.1,10.0,4.2,Tiantan
2014-04-06 23:00:00,59.0,132.0,23.0,41.0,500.0,71.0,16.8,-1.4,10.0,3.6,Tiantan
2014-04-07 00:00:00,56.0,114.0,22.0,37.0,500.0,71.0,15.3,-1.8,11.0,1.1,Tiantan
2014-04-07 01:00:00,54.0,121.0,20.0,46.0,600.0,56.0,12.9,-0.4,11.0,1.9,Tiantan
2014-04-07 02:00:00,57.0,109.0,17.0,44.0,600.0,50.0,13.1,0.5,10.0,1.2,Tiantan
2014-04-07 03:00:00,60.0,104.0,11.0,45.0,600.0,39.0,10.2,1.0,10.0,0.5,Tiantan
2014-04-07 04:00:00,69.0,115.0,7.0,51.0,600.0,24.0,9.0,1.2,13.0,0.4,Tiantan
2014-04-07 05:00:00,70.0,111.0,5.0,47.0,600.0,16.0,8.5,2.1,9.0,0.9,Tiantan
2014-04-07 06:00:00,72.0,102.0,4.0,46.0,700.0,10.0,9.6,4.0,2.0,0.8,Tiantan
2014-04-07 07:00:00,88.0,162.0,4.0,46.0,700.0,11.0,13.5,3.0,5.0,1.1,Tiantan
2014-04-07 08:00:00,95.0,152.0,25.0,65.0,900.0,18.0,15.4,1.5,13.0,0.8,Tiantan
2014-04-07 09:00:00,106.0,163.0,43.0,80.0,900.0,23.0,17.7,2.4,15.0,0.9,Tiantan
2014-04-07 10:00:00,103.0,185.0,31.0,94.0,1000.0,23.0,19.1,1.6,12.0,0.7,Tiantan
2014-04-07 11:00:00,103.0,186.0,31.0,95.0,1000.0,23.0,20.8,1.6,5.0,1.9,Tiantan
2014-04-07 12:00:00,124.0,204.0,33.0,98.0,1000.0,50.0,22.4,0.2,13.0,0.7,Tiantan
2014-04-07 13:00:00,110.0,169.0,32.0,78.0,800.0,85.0,23.7,-0.6,9.0,2.0,Tiantan
2014-04-07 14:00:00,104.0,168.0,27.0,64.0,800.0,124.0,24.0,-1.1,7.0,2.2,Tiantan
2014-04-07 15:00:00,114.0,153.0,24.0,46.0,700.0,175.0,24.4,0.0,5.0,2.4,Tiantan
2014-04-07 16:00:00,109.0,139.0,24.0,37.0,600.0,203.0,24.3,1.8,8.0,1.7,Tiantan
2014-04-07 17:00:00,95.0,144.0,24.0,26.0,600.0,197.0,23.0,0.1,9.0,2.8,Tiantan
2014-04-07 18:00:00,109.0,137.0,23.0,27.0,700.0,188.0,21.2,0.4,8.0,1.6,Tiantan
2014-04-07 19:00:00,91.0,136.0,25.0,37.0,800.0,162.0,18.9,0.5,8.0,0.1,Tiantan
2014-04-07 20:00:00,105.0,150.0,23.0,42.0,900.0,138.0,16.8,2.0,10.0,1.0,Tiantan
2014-04-07 21:00:00,115.0,152.0,20.0,58.0,1000.0,94.0,17.0,2.6,8.0,1.3,Tiantan
2014-04-07 22:00:00,139.0,177.0,21.0,73.0,1300.0,75.0,13.3,3.4,9.0,0.1,Tiantan
2014-04-07 23:00:00,149.0,181.0,18.0,73.0,1300.0,69.0,14.6,2.8,5.0,1.9,Tiantan
2014-04-08 00:00:00,155.0,183.0,11.0,107.0,1400.0,24.0,14.5,3.0,5.0,1.1,Tiantan
2014-04-08 01:00:00,178.0,233.0,25.0,152.0,1700.0,6.0,12.6,3.5,3.0,0.6,Tiantan
2014-04-08 02:00:00,180.0,224.0,22.0,135.0,1600.0,5.0,10.6,4.1,2.0,0.5,Tiantan
2014-04-08 03:00:00,179.0,190.0,10.0,109.0,1500.0,5.0,9.8,5.2,2.0,0.9,Tiantan
2014-04-08 04:00:00,168.0,175.0,7.0,94.0,1500.0,5.0,9.2,5.4,1.0,1.1,Tiantan
2014-04-08 05:00:00,156.0,161.0,5.0,78.0,1400.0,4.0,8.3,5.2,2.0,0.8,Tiantan
2014-04-08 06:00:00,133.0,157.0,4.0,69.0,1400.0,4.0,9.5,5.9,2.0,0.0,Tiantan
2014-04-08 07:00:00,133.0,157.0,4.0,69.0,1400.0,4.0,13.1,6.9,4.0,1.0,Tiantan
2014-04-08 08:00:00,180.0,218.0,17.0,93.0,2200.0,5.0,15.4,6.4,2.0,1.1,Tiantan
2014-04-08 09:00:00,196.0,241.0,48.0,118.0,2500.0,7.0,17.4,6.9,15.0,1.3,Tiantan
2014-04-08 10:00:00,216.0,288.0,47.0,150.0,2600.0,9.0,19.7,7.1,7.0,1.7,Tiantan
2014-04-08 11:00:00,230.0,278.0,60.0,140.0,2300.0,26.0,21.4,6.5,6.0,2.6,Tiantan
2014-04-08 12:00:00,205.5,243.5,62.5,104.0,1900.0,85.5,23.1,4.6,8.0,2.5,Tiantan
2014-04-08 13:00:00,181.0,209.0,65.0,68.0,1500.0,145.0,24.2,4.0,9.0,2.5,Tiantan
2014-04-08 14:00:00,157.0,176.0,55.0,36.0,1200.0,201.0,24.8,2.2,10.0,2.6,Tiantan
2014-04-08 15:00:00,151.0,165.0,55.0,26.0,1100.0,224.0,24.7,5.0,9.0,3.8,Tiantan
2014-04-08 16:00:00,151.0,165.0,55.0,26.0,1100.0,224.0,24.6,4.3,9.0,2.1,Tiantan
2014-04-08 17:00:00,149.0,155.0,53.0,26.0,1000.0,213.0,23.5,4.4,9.0,3.0,Tiantan
2014-04-08 18:00:00,148.0,206.0,62.0,31.0,1000.0,202.0,22.9,5.3,9.0,2.8,Tiantan
2014-04-08 19:00:00,153.0,206.0,60.0,38.0,1000.0,197.0,22.2,6.0,8.0,1.8,Tiantan
2014-04-08 20:00:00,144.0,186.0,44.0,42.0,1000.0,176.0,21.7,5.6,9.0,2.5,Tiantan
2014-04-08 21:00:00,142.0,160.0,38.0,42.0,1000.0,149.0,20.9,5.7,8.0,1.1,Tiantan
2014-04-08 22:00:00,142.0,160.0,38.0,42.0,1000.0,149.0,19.8,6.2,7.0,1.7,Tiantan
2014-04-08 23:00:00,139.0,161.0,33.0,52.0,1000.0,107.0,19.1,6.9,8.0,2.1,Tiantan
2014-04-09 00:00:00,139.0,161.0,33.0,52.0,1000.0,107.0,18.4,7.5,8.0,1.6,Tiantan
2014-04-09 01:00:00,141.0,152.0,36.0,55.0,1000.0,83.0,17.7,8.3,7.0,1.4,Tiantan
2014-04-09 02:00:00,144.0,155.0,36.0,47.0,1000.0,87.0,15.5,8.5,6.0,1.0,Tiantan
2014-04-09 03:00:00,145.0,156.0,36.0,40.0,900.0,85.0,14.1,8.7,8.0,0.5,Tiantan
2014-04-09 04:00:00,145.0,156.0,36.0,40.0,900.0,85.0,12.9,8.0,0.0,0.6,Tiantan
2014-04-09 05:00:00,116.0,134.0,10.0,48.0,1000.0,29.0,12.9,9.2,2.0,1.6,Tiantan
2014-04-09 06:00:00,127.0,146.0,7.0,59.0,2000.0,14.0,13.9,9.1,0.0,0.7,Tiantan
2014-04-09 07:00:00,148.0,162.0,8.0,71.0,1200.0,8.0,16.5,9.2,5.0,0.7,Tiantan
2014-04-09 08:00:00,168.0,209.0,19.0,109.0,1500.0,7.0,18.0,9.9,2.0,1.9,Tiantan
2014-04-09 09:00:00,183.0,245.0,30.0,118.0,1600.0,16.0,21.2,9.7,12.0,1.9,Tiantan
2014-04-09 10:00:00,180.0,201.0,33.0,92.0,1400.0,50.0,26.4,0.9,12.0,3.3,Tiantan
2014-04-09 11:00:00,154.0,67.0,26.0,67.0,1000.0,89.0,28.1,-1.9,13.0,4.3,Tiantan
2014-04-09 12:00:00,38.0,36.0,7.0,21.0,400.0,114.0,29.1,-4.4,13.0,4.9,Tiantan
2014-04-09 13:00:00,38.0,36.0,7.0,21.0,400.0,114.0,29.5,-5.3,0.0,3.3,Tiantan
2014-04-09 14:00:00,27.0,168.0,4.0,21.0,300.0,112.0,29.2,-3.1,2.0,1.9,Tiantan
2014-04-09 15:00:00,34.0,157.0,2.0,26.0,300.0,104.0,28.2,-3.9,3.0,4.9,Tiantan
2014-04-09 16:00:00,33.0,144.0,2.0,31.0,300.0,99.0,27.2,-3.6,3.0,3.6,Tiantan
2014-04-09 17:00:00,60.0,245.0,3.0,33.0,300.0,93.0,26.0,-4.6,4.0,3.1,Tiantan
2014-04-09 18:00:00,60.0,245.0,3.0,33.0,300.0,93.0,23.8,4.2,4.0,3.1,Tiantan
2014-04-09 19:00:00,58.0,329.0,2.0,41.0,300.0,84.0,22.4,4.4,5.0,6.4,Tiantan
2014-04-09 20:00:00,62.0,466.0,8.0,48.0,500.0,90.0,21.1,1.9,6.0,3.2,Tiantan
2014-04-09 21:00:00,102.0,289.0,8.8125,42.0,1100.0,113.0,19.6,2.4,5.0,2.7,Tiantan
2014-04-09 22:00:00,104.0,352.0,9.625,49.0,1600.0,84.0,17.9,4.5,7.0,2.4,Tiantan
2014-04-09 23:00:00,124.0,348.0,10.4375,53.0,2100.0,64.0,16.5,4.5,8.0,1.9,Tiantan
2014-04-10 00:00:00,117.0,361.0,11.25,52.0,1900.0,55.0,15.7,3.1,7.0,1.2,Tiantan
2014-04-10 01:00:00,119.0,384.0,12.0625,51.0,1800.0,48.0,15.5,2.3,10.0,0.9,Tiantan
2014-04-10 02:00:00,99.0,356.0,12.875,50.0,1600.0,40.0,15.4,1.9,10.0,1.1,Tiantan
2014-04-10 03:00:00,96.0,334.0,13.6875,45.0,1500.0,41.0,15.1,1.6,8.0,1.2,Tiantan
2014-04-10 04:00:00,89.0,291.0,14.5,56.0,1500.0,21.0,14.3,2.5,4.0,0.7,Tiantan
2014-04-10 05:00:00,95.0,328.0,15.3125,46.0,1600.0,36.0,14.3,1.9,9.0,2.4,Tiantan
2014-04-10 06:00:00,90.0,382.0,16.125,53.0,1700.0,27.0,14.3,1.5,8.0,0.9,Tiantan
2014-04-10 07:00:00,94.0,392.0,16.9375,60.0,1300.0,22.0,14.9,1.4,8.0,1.9,Tiantan
2014-04-10 08:00:00,78.0,471.0,17.75,49.0,900.0,34.0,15.2,0.2,10.0,2.2,Tiantan
2014-04-10 09:00:00,78.0,471.0,18.5625,49.0,900.0,34.0,16.1,0.2,8.0,2.4,Tiantan
2014-04-10 10:00:00,82.0,498.0,19.375,43.0,1000.0,48.0,16.4,-1.2,6.0,2.0,Tiantan
2014-04-10 11:00:00,82.0,443.0,20.1875,32.0,1000.0,67.0,16.5,-0.7,5.0,1.5,Tiantan
2014-04-10 12:00:00,82.0,894.0,21.0,30.0,900.0,62.0,17.0,-0.3,8.0,2.0,Tiantan
2014-04-10 13:00:00,20.0,362.0,23.0,33.0,1000.0,63.0,18.0,-0.8,10.0,2.6,Tiantan
2014-04-10 14:00:00,61.0,334.0,20.0,32.0,800.0,73.0,17.9,-6.8,8.0,2.4,Tiantan
2014-04-10 15:00:00,52.0,290.0,17.0,32.0,700.0,78.0,17.3,-5.3,6.0,2.5,Tiantan
2014-04-10 16:00:00,52.0,238.0,20.0,39.0,700.0,74.0,17.0,-4.9,7.0,3.1,Tiantan
2014-04-10 17:00:00,45.0,195.0,23.0,42.0,1000.0,74.0,16.7,-4.0,7.0,2.1,Tiantan
2014-04-10 18:00:00,52.0,225.0,34.0,47.0,1400.0,70.0,16.1,-2.4,9.0,0.8,Tiantan
2014-04-10 19:00:00,59.0,219.0,34.0,47.0,1400.0,70.0,16.0,-2.1,8.0,1.3,Tiantan
2014-04-10 20:00:00,60.0,233.0,35.0,52.0,1600.0,56.0,15.8,-2.2,7.0,0.7,Tiantan
2014-04-10 21:00:00,66.0,206.0,34.0,57.0,1600.0,43.0,15.9,-2.1,7.0,1.4,Tiantan
2014-04-10 22:00:00,68.0,232.0,39.0,62.0,1700.0,39.0,15.4,-2.6,9.0,0.5,Tiantan
2014-04-10 23:00:00,75.0,282.0,40.0,75.0,1800.0,26.0,14.4,1.3,3.0,0.6,Tiantan
2014-04-11 00:00:00,78.0,311.0,19.0,79.0,1800.0,10.0,14.5,-0.4,8.0,1.5,Tiantan
2014-04-11 01:00:00,66.0,120.0,22.0,82.0,1400.0,6.0,13.8,-0.7,5.0,1.2,Tiantan
2014-04-11 02:00:00,69.0,140.0,27.0,87.0,1700.0,4.0,13.6,-1.2,7.0,1.4,Tiantan
2014-04-11 03:00:00,68.0,143.0,23.0,83.0,1700.0,3.0,13.3,-0.4,4.0,2.0,Tiantan
2014-04-11 04:00:00,82.0,140.0,28.0,88.0,1900.0,3.0,12.7,-0.2,4.0,1.8,Tiantan
2014-04-11 05:00:00,76.0,108.0,30.0,72.0,1600.0,20.0,12.4,1.4,3.0,1.5,Tiantan
2014-04-11 06:00:00,82.0,108.0,32.0,77.0,1400.0,23.0,12.7,0.4,4.0,1.5,Tiantan
2014-04-11 07:00:00,51.0,70.0,15.0,49.0,600.0,72.0,12.8,-1.2,3.0,1.0,Tiantan
2014-04-11 08:00:00,44.0,68.0,11.0,43.0,600.0,85.0,13.0,-0.3,1.0,1.1,Tiantan
