date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,DEWP,wd,WSPM,station
2013-06-19 07:00:00,39.0,68.0,7.0,19.0,1300.0,32.0,25.6,18.8,2.0,1.2,Huairou
2013-06-19 08:00:00,38.0,50.0,8.0,10.0,1300.0,46.0,27.7,18.1,2.0,1.0,Huairou
2013-06-19 09:00:00,40.0,43.0,11.0,5.0,1200.0,64.0,29.5,16.7,5.0,1.6,Huairou
2013-06-19 10:00:00,26.0,29.0,15.0,6.0,1200.0,82.0,31.1,15.5,9.0,0.6,Huairou
2013-06-19 11:00:00,28.0,30.0,13.0,2.0,1000.0,98.0,32.3,14.4,3.0,1.9,Huairou
2013-06-19 12:00:00,23.0,23.0,13.0,5.666666666666666,800.0,107.0,33.6,14.6,4.0,1.0,Huairou
2013-06-19 13:00:00,23.0,9.0,13.0,9.333333333333332,650.0,106.6716,34.4,13.3,12.0,1.6,Huairou
2013-06-19 14:00:00,3.0,6.0,9.0,13.0,500.0,108.0,34.5,12.8,15.0,1.2,Huairou
2013-06-19 15:00:00,30.0,37.0,9.0,26.0,300.0,100.0,35.2,13.9,10.0,1.5,Huairou
2013-06-19 16:00:00,30.0,37.0,9.0,26.0,400.0,104.7438,34.3,12.6,10.0,1.4,Huairou
2013-06-19 17:00:00,29.0,60.0,8.0,29.0,500.0,161.0,32.9,14.0,10.0,1.7,Huairou
2013-06-19 18:00:00,18.0,86.0,4.0,21.0,900.0,158.0,31.0,18.7,2.0,0.4,Huairou
2013-06-19 19:00:00,13.0,153.0,3.0,16.0,600.0,150.0,29.0,15.5,12.0,1.3,Huairou
2013-06-19 20:00:00,16.0,141.0,3.0,20.0,700.0,113.0,27.9,15.9,13.0,1.2,Huairou
2013-06-19 21:00:00,25.0,170.0,3.0,10.0,700.0,93.0,26.8,17.3,14.0,0.9,Huairou
2013-06-19 22:00:00,32.0,46.0,3.0,14.0,800.0,86.0,25.6,16.7,12.0,1.4,Huairou
2013-06-19 23:00:00,21.0,29.0,3.0,25.0,800.0,73.0,24.8,17.0,5.0,0.5,Huairou
2013-06-20 00:00:00,26.0,76.0,3.0,7.0,800.0,88.0,24.2,17.0,1.0,0.6,Huairou
2013-06-20 01:00:00,32.0,49.0,3.0,6.0,700.0,77.0,23.6,17.1,13.0,0.9,Huairou
2013-06-20 02:00:00,22.0,23.0,3.0,12.0,700.0,79.0,23.3,17.5,12.0,0.6,Huairou
2013-06-20 03:00:00,22.0,23.0,3.0,12.0,700.0,79.0,22.6,17.9,14.0,0.6,Huairou
2013-06-20 04:00:00,23.0,43.0,3.0,7.0,700.0,83.0,22.3,18.3,14.0,0.7,Huairou
2013-06-20 05:00:00,23.0,46.0,3.0,18.0,700.0,82.0,23.2,18.5,10.0,0.5,Huairou
2013-06-20 06:00:00,23.0,46.0,3.0,18.0,900.0,64.9026,23.0,19.0,14.0,0.7,Huairou
2013-06-20 07:00:00,21.0,78.0,3.0,13.0,1100.0,52.0,24.4,19.2,8.0,0.5,Huairou
2013-06-20 08:00:00,23.0,88.0,3.0,12.0,900.0,52.0,27.0,17.8,2.0,1.1,Huairou
2013-06-20 09:00:00,19.0,48.0,8.0,15.0,900.0,57.0,28.8,17.7,3.0,1.6,Huairou
2013-06-20 10:00:00,17.0,57.0,11.0,12.0,800.0,49.0,29.9,16.0,2.0,1.5,Huairou
2013-06-20 11:00:00,17.0,57.0,4.0,10.6,1000.0,81.0,31.0,13.3,3.0,1.8,Huairou
2013-06-20 12:00:00,16.545454545454547,6.0,17.0,9.2,600.0,87.0,30.6,12.9,3.0,1.5,Huairou
2013-06-20 13:00:00,16.09090909090909,20.0,3.0,7.800000000000001,1000.0,72.0,30.4,15.3,0.0,0.9,Huairou
2013-06-20 14:00:00,15.636363636363637,41.0,3.0,6.4,1000.0,58.0,30.5,18.2,12.0,0.7,Huairou
2013-06-20 15:00:00,15.181818181818182,126.0,5.0,5.0,1100.0,55.0,28.6,19.0,11.0,1.1,Huairou
2013-06-20 16:00:00,14.727272727272727,96.0,3.0,5.5,1000.0,51.0,27.5,18.2,12.0,1.4,Huairou
2013-06-20 17:00:00,14.272727272727273,99.0,3.0,6.0,1100.0,40.0,27.2,18.2,11.0,1.2,Huairou
2013-06-20 18:00:00,13.818181818181818,96.0,3.0,8.0,1100.0,48.0,26.8,17.6,10.0,0.9,Huairou
2013-06-20 19:00:00,13.363636363636363,64.0,3.0,8.0,1200.0,71.0,25.8,18.2,5.0,0.7,Huairou
2013-06-20 20:00:00,12.90909090909091,27.0,3.0,4.0,1100.0,65.0,24.8,18.0,4.0,0.7,Huairou
2013-06-20 21:00:00,12.454545454545455,101.0,3.0,27.0,1200.0,49.0,24.4,18.6,15.0,0.6,Huairou
2013-06-20 22:00:00,12.0,101.0,3.0,27.0,1200.0,49.0,23.7,18.8,13.0,0.6,Huairou
2013-06-20 23:00:00,11.545454545454547,139.0,10.0,15.0,1600.0,35.0,23.0,18.3,13.0,0.8,Huairou
2013-06-21 00:00:00,11.09090909090909,57.0,4.0,5.0,1300.0,28.0,22.5,18.7,14.0,0.8,Huairou
2013-06-21 01:00:00,10.636363636363637,73.0,4.0,6.0,1399.0,24.0,21.7,18.3,13.0,1.0,Huairou
2013-06-21 02:00:00,10.181818181818182,110.0,4.0,12.0,1600.0,18.0,20.7,17.9,14.0,0.8,Huairou
2013-06-21 03:00:00,9.727272727272727,47.0,3.0,7.5,1200.0,22.0,20.2,18.0,13.0,0.8,Huairou
2013-06-21 04:00:00,9.272727272727273,128.0,3.0,3.0,1300.0,17.0,20.2,17.8,12.0,0.5,Huairou
2013-06-21 05:00:00,8.818181818181818,114.0,4.0,8.0,1399.0,17.0,20.8,18.2,10.0,0.7,Huairou
2013-06-21 06:00:00,8.363636363636363,87.0,3.0,4.0,1300.0,15.0,22.4,18.6,12.0,0.6,Huairou
2013-06-21 07:00:00,7.90909090909091,83.0,4.0,4.0,1300.0,18.0,25.0,18.0,3.0,0.7,Huairou
2013-06-21 08:00:00,7.454545454545455,90.0,9.0,15.0,1500.0,24.0,27.7,17.8,11.0,0.9,Huairou
2013-06-21 09:00:00,7.0,170.0,20.0,36.0,1899.0,47.0,28.8,16.4,8.0,0.9,Huairou
2013-06-21 10:00:00,3.0,160.0,19.0,18.0,1700.0,73.0,30.5,16.1,8.0,1.3,Huairou
2013-06-21 11:00:00,3.0,81.0,19.0,18.0,1700.0,73.0,31.6,16.0,9.0,1.0,Huairou
2013-06-21 12:00:00,3.0,81.0,16.0,2.0,1500.0,97.0,32.5,17.2,9.0,1.5,Huairou
2013-06-21 13:00:00,31.0,66.0,12.0,17.0,1000.0,119.0,30.9,16.5,9.0,1.3,Huairou
2013-06-21 14:00:00,3.0,40.0,12.0,18.0,500.0,121.0,31.9,15.4,10.0,1.9,Huairou
2013-06-21 15:00:00,23.0,107.0,13.0,21.5,600.0,132.0,30.2,15.1,10.0,1.8,Huairou
2013-06-21 16:00:00,21.0,99.0,6.0,25.0,500.0,130.0,28.6,16.5,10.0,2.3,Huairou
2013-06-21 17:00:00,34.0,125.0,3.0,29.0,400.0,97.0,27.8,17.3,8.0,0.7,Huairou
2013-06-21 18:00:00,34.0,125.0,3.0,29.0,400.0,97.0,27.0,17.5,9.0,1.2,Huairou
2013-06-21 19:00:00,53.0,158.0,6.0,50.0,600.0,77.0,26.3,17.6,10.0,1.2,Huairou
2013-06-21 20:00:00,47.0,176.0,6.0,49.0,700.0,65.0,25.7,17.1,3.0,0.5,Huairou
2013-06-21 21:00:00,47.0,132.0,5.0,51.0,700.0,51.0,25.0,17.0,5.0,1.2,Huairou
2013-06-21 22:00:00,47.0,113.0,5.0,46.0,700.0,41.0,24.4,16.6,3.0,0.8,Huairou
2013-06-21 23:00:00,37.0,134.0,6.0,50.0,700.0,30.0,23.8,16.1,3.0,0.9,Huairou
2013-06-22 00:00:00,21.0,75.0,6.0,43.0,600.0,28.0,23.2,15.5,4.0,0.8,Huairou
2013-06-22 01:00:00,18.0,82.0,6.0,43.0,500.0,26.0,23.0,15.8,4.0,0.8,Huairou
2013-06-22 02:00:00,33.0,98.0,5.0,36.0,500.0,28.0,22.5,16.3,1.0,0.8,Huairou
2013-06-22 03:00:00,25.0,80.0,8.0,30.0,400.0,32.0,21.7,17.1,12.0,1.2,Huairou
2013-06-22 04:00:00,37.0,64.0,5.0,19.0,400.0,40.0,21.6,17.2,13.0,0.9,Huairou
2013-06-22 05:00:00,33.0,116.0,3.0,22.0,400.0,27.0,21.3,17.7,12.0,1.1,Huairou
2013-06-22 06:00:00,47.0,110.0,4.0,33.0,500.0,21.0,20.6,20.6,12.0,0.8,Huairou
2013-06-22 07:00:00,32.0,134.0,3.0,33.0,600.0,14.0,20.9,20.9,10.0,0.5,Huairou
2013-06-22 08:00:00,35.0,119.0,3.0,28.0,600.0,13.0,20.9,20.9,11.0,0.8,Huairou
2013-06-22 09:00:00,34.0,92.0,3.0,12.0,500.0,13.0,21.3,21.3,2.0,0.9,Huairou
2013-06-22 10:00:00,47.0,67.0,3.0,10.0,500.0,19.0,21.5,21.5,2.0,0.9,Huairou
2013-06-22 11:00:00,38.0,62.0,3.0,21.0,600.0,22.0,21.8,21.8,2.0,1.2,Huairou
2013-06-22 12:00:00,45.0,71.0,3.0,31.0,600.0,30.0,21.6,21.6,2.0,1.0,Huairou
2013-06-22 13:00:00,52.0,80.0,3.0,34.0,600.0,22.0,21.7,21.7,2.0,1.3,Huairou
2013-06-22 14:00:00,52.0,80.0,3.0,34.0,600.0,22.0,21.9,21.7,3.0,0.6,Huairou
2013-06-22 15:00:00,33.0,55.0,3.0,17.0,500.0,47.0,22.1,21.3,2.0,1.1,Huairou
2013-06-22 16:00:00,44.0,69.0,3.0,19.0,500.0,47.0,22.4,21.4,2.0,0.9,Huairou
2013-06-22 17:00:00,44.0,69.0,3.0,19.0,500.0,47.0,22.6,20.7,2.0,1.0,Huairou
2013-06-22 18:00:00,30.0,55.0,4.0,22.0,500.0,44.0,22.1,21.9,14.0,1.0,Huairou
2013-06-22 19:00:00,27.0,56.0,3.0,26.0,500.0,33.0,21.4,21.4,12.0,0.7,Huairou
2013-06-22 20:00:00,30.0,54.0,3.0,28.0,500.0,30.0,20.9,20.9,9.0,0.6,Huairou
2013-06-22 21:00:00,30.0,101.0,3.0,26.0,500.0,13.0,20.3,20.3,12.0,0.8,Huairou
2013-06-22 22:00:00,18.0,40.0,3.0,20.0,400.0,11.0,20.1,20.1,2.0,0.8,Huairou
2013-06-22 23:00:00,9.0,29.0,3.0,3.0,300.0,11.0,20.0,20.0,3.0,0.6,Huairou
2013-06-23 00:00:00,27.0,56.0,3.0,34.0,500.0,2.0,20.1,20.1,13.0,0.8,Huairou
2013-06-23 01:00:00,32.0,42.0,3.0,65.0,600.0,2.0,19.7,19.7,13.0,0.7,Huairou
2013-06-23 02:00:00,18.0,45.0,3.0,15.0,400.0,2.0,19.6,19.6,2.0,0.7,Huairou
2013-06-23 03:00:00,14.0,24.0,3.0,12.0,400.0,2.0,19.2,19.2,3.0,0.5,Huairou
2013-06-23 04:00:00,10.0,25.0,3.0,21.0,500.0,2.0,19.0,19.0,0.0,0.6,Huairou
2013-06-23 05:00:00,16.0,26.0,3.0,30.0,400.0,2.0,19.3,19.3,13.0,0.5,Huairou
2013-06-23 06:00:00,13.0,36.0,3.0,24.0,300.0,8.0,21.3,16.9,4.0,0.9,Huairou
2013-06-23 07:00:00,13.0,48.0,3.0,21.0,400.0,12.0,22.9,17.4,3.0,0.8,Huairou
2013-06-23 08:00:00,13.0,48.0,3.0,22.0,400.0,26.9892,24.3,17.3,4.0,1.0,Huairou
2013-06-23 09:00:00,14.0,48.0,3.0,8.0,400.0,39.0,26.1,16.6,9.0,1.0,Huairou
2013-06-23 10:00:00,3.0,31.0,4.0,11.0,400.0,51.0,27.5,14.8,11.0,0.9,Huairou
2013-06-23 11:00:00,3.0,35.0,3.0,5.0,400.0,70.0,28.6,16.5,9.0,0.9,Huairou
2013-06-23 12:00:00,3.0,35.0,3.0,5.0,400.0,70.0,29.6,15.7,11.0,1.5,Huairou
2013-06-23 13:00:00,3.0,24.0,3.0,4.666666666666667,300.0,94.0,30.9,14.5,10.0,1.7,Huairou
2013-06-23 14:00:00,11.0,14.0,3.0,4.333333333333333,300.0,104.0,31.4,13.6,9.0,2.3,Huairou
2013-06-23 15:00:00,3.0,24.0,3.0,4.0,300.0,114.0,31.6,14.3,10.0,1.5,Huairou
2013-06-23 16:00:00,19.0,25.0,3.0,5.0,300.0,133.0,31.2,13.9,9.0,1.4,Huairou
2013-06-23 17:00:00,12.0,81.0,4.0,17.0,400.0,146.0,30.4,12.8,10.0,0.9,Huairou
2013-06-23 18:00:00,3.0,14.0,3.0,12.0,300.0,146.0,28.3,14.9,1.0,0.7,Huairou
2013-06-23 19:00:00,27.0,105.0,3.0,16.0,400.0,142.0,25.8,15.8,12.0,0.9,Huairou
2013-06-23 20:00:00,28.0,138.0,3.0,28.0,500.0,137.0,24.9,15.5,13.0,0.7,Huairou
2013-06-23 21:00:00,66.0,220.0,4.0,48.0,700.0,120.0,24.2,16.7,13.0,0.8,Huairou
2013-06-23 22:00:00,46.0,179.0,3.0,48.0,700.0,93.0,23.0,19.0,2.0,0.5,Huairou
2013-06-23 23:00:00,37.0,123.0,3.0,45.0,600.0,57.0,22.7,19.1,2.0,0.7,Huairou
2013-06-24 00:00:00,79.0,168.0,3.0,38.0,600.0,47.0,23.2,18.3,2.0,0.5,Huairou
2013-06-24 01:00:00,216.0,226.0,5.0,44.0,1000.0,46.0,22.1,19.3,3.0,0.8,Huairou
2013-06-24 02:00:00,312.0,353.0,5.0,40.0,1600.0,39.0,21.2,20.5,12.0,0.7,Huairou
2013-06-24 03:00:00,266.0,386.0,8.0,39.0,1700.0,39.0,20.6,20.6,15.0,0.9,Huairou
2013-06-24 04:00:00,128.0,248.0,6.0,39.0,1800.0,39.0,20.7,20.7,13.0,0.5,Huairou
2013-06-24 05:00:00,235.0,237.0,4.0,31.0,1600.0,33.0,20.6,20.6,14.0,0.8,Huairou
2013-06-24 06:00:00,141.0,270.0,5.0,33.0,2100.0,33.0,22.2,20.7,11.0,1.3,Huairou
2013-06-24 07:00:00,217.0,238.0,5.0,33.0,2100.0,33.0,23.4,20.9,13.0,0.8,Huairou
2013-06-24 08:00:00,198.0,267.0,8.0,24.0,2100.0,48.0,24.4,19.9,12.0,0.7,Huairou
2013-06-24 09:00:00,167.0,234.0,7.0,16.0,1800.0,64.0,25.5,19.2,3.0,1.8,Huairou
2013-06-24 10:00:00,163.0,208.0,6.0,14.0,1600.0,75.0,26.4,19.8,7.0,1.1,Huairou
2013-06-24 11:00:00,149.0,179.0,7.0,10.0,1300.0,93.0,27.1,19.2,4.0,1.0,Huairou
2013-06-24 12:00:00,112.0,144.0,7.0,9.0,1200.0,124.0,27.6,19.9,9.0,0.9,Huairou
2013-06-24 13:00:00,143.0,183.0,7.0,10.0,1200.0,131.0,27.5,20.1,9.0,0.8,Huairou
2013-06-24 14:00:00,176.0,215.0,9.0,11.0,1399.0,142.0,27.7,20.0,5.0,1.0,Huairou
2013-06-24 15:00:00,199.0,267.0,9.0,16.0,1600.0,147.0,27.4,19.7,6.0,1.2,Huairou
2013-06-24 16:00:00,275.0,350.0,10.0,22.0,2200.0,143.0,27.5,19.8,5.0,1.1,Huairou
2013-06-24 17:00:00,237.0,340.0,13.0,24.0,2299.0,148.0,25.0,24.7,1.0,1.4,Huairou
2013-06-24 18:00:00,220.0,337.0,13.0,32.0,2000.0,142.0,23.4,23.4,1.0,1.7,Huairou
2013-06-24 19:00:00,218.0,347.0,7.0,42.0,2000.0,110.0,21.8,21.8,3.0,1.4,Huairou
2013-06-24 20:00:00,37.0,51.0,3.0,13.0,1200.0,104.0,21.5,21.5,4.0,0.8,Huairou
2013-06-24 21:00:00,71.0,51.0,3.0,14.0,1000.0,86.0,21.7,21.7,6.0,1.7,Huairou
2013-06-24 22:00:00,25.0,52.0,3.0,7.0,1000.0,90.0,21.2,21.2,0.0,0.8,Huairou
2013-06-24 23:00:00,3.0,52.0,3.0,3.0,1000.0,89.0,20.5,20.5,3.0,0.9,Huairou
2013-06-25 00:00:00,10.0,4.0,3.0,3.0,1000.0,71.0,20.2,20.2,13.0,1.3,Huairou
2013-06-25 01:00:00,3.0,6.0,3.0,4.0,900.0,66.0,19.9,19.9,12.0,1.0,Huairou
2013-06-25 02:00:00,3.0,29.0,3.0,4.6,1000.0,60.0,20.2,20.2,4.0,0.6,Huairou
2013-06-25 03:00:00,14.0,53.0,3.0,5.2,1000.0,53.0,20.1,20.1,12.0,0.4,Huairou
2013-06-25 04:00:00,4.0,53.0,3.0,5.8,900.0,50.0,20.3,20.3,4.0,0.6,Huairou
2013-06-25 05:00:00,3.0,21.0,3.0,6.4,900.0,49.0,20.6,20.6,13.0,0.6,Huairou
2013-06-25 06:00:00,3.0,20.0,3.0,7.0,1000.0,43.0,20.9,20.9,6.0,0.7,Huairou
2013-06-25 07:00:00,7.0,43.0,3.0,5.0,1000.0,35.0,21.2,21.2,12.0,0.7,Huairou
2013-06-25 08:00:00,7.0,43.0,3.0,5.0,1000.0,35.0,21.0,21.0,11.0,0.7,Huairou
2013-06-25 09:00:00,22.0,80.0,3.0,6.0,1200.0,50.0,21.4,21.4,15.0,0.7,Huairou
2013-06-25 10:00:00,40.0,58.0,3.0,4.0,1300.0,53.0,22.6,22.6,10.0,0.6,Huairou
2013-06-25 11:00:00,98.0,59.0,7.0,12.0,1399.0,54.0,22.7,21.7,9.0,0.5,Huairou
2013-06-25 12:00:00,98.0,114.0,7.0,12.0,1399.0,54.0,22.7,22.4,12.0,1.2,Huairou
2013-06-25 13:00:00,91.0,113.0,11.0,14.0,1500.0,57.0,22.7,21.7,13.0,1.5,Huairou
2013-06-25 14:00:00,92.0,137.0,10.0,6.0,1600.0,52.0,22.9,21.2,12.0,0.9,Huairou
2013-06-25 15:00:00,120.0,168.0,11.0,13.0,1600.0,53.0,23.0,21.4,1.0,0.6,Huairou
2013-06-25 16:00:00,122.0,188.0,13.0,18.0,1800.0,50.0,22.6,22.6,10.0,1.2,Huairou
2013-06-25 17:00:00,118.0,222.0,12.0,22.0,2000.0,43.0,22.0,22.0,12.0,1.7,Huairou
2013-06-25 18:00:00,137.0,240.0,10.0,21.0,2399.0,41.0,20.0,20.0,12.0,2.2,Huairou
2013-06-25 19:00:00,8.0,98.0,5.0,17.0,2100.0,38.0,20.2,20.2,9.0,1.8,Huairou
2013-06-25 20:00:00,8.0,98.0,3.0,11.0,1100.0,54.0,19.6,19.6,1.0,1.1,Huairou
2013-06-25 21:00:00,5.0,5.0,3.0,9.0,1000.0,52.0,19.0,19.0,13.0,1.3,Huairou
2013-06-25 22:00:00,3.0,6.0,3.0,9.0,900.0,40.0,19.5,19.5,12.0,1.1,Huairou
2013-06-25 23:00:00,3.0,45.0,3.0,18.0,1100.0,23.0,19.7,19.7,15.0,1.2,Huairou
2013-06-26 00:00:00,10.0,79.0,3.0,9.0,1300.0,22.0,19.9,19.9,3.0,0.7,Huairou
2013-06-26 01:00:00,10.0,12.0,3.0,12.5,1100.0,24.0,19.7,19.7,11.0,0.6,Huairou
2013-06-26 02:00:00,5.0,59.0,3.0,16.0,1300.0,12.0,19.5,19.5,3.0,1.3,Huairou
2013-06-26 03:00:00,22.0,59.0,3.0,15.0,900.0,25.0,19.7,19.7,15.0,0.7,Huairou
2013-06-26 04:00:00,24.0,71.0,3.0,14.0,1100.0,11.0,19.5,19.5,13.0,0.9,Huairou
2013-06-26 05:00:00,25.0,41.0,3.0,4.0,1100.0,14.0,20.0,20.0,6.0,0.5,Huairou
2013-06-26 06:00:00,14.0,44.0,3.0,7.5,1100.0,10.0,20.6,20.6,9.0,0.5,Huairou
2013-06-26 07:00:00,38.0,48.0,3.0,11.0,1200.0,9.0,21.5,21.5,4.0,0.8,Huairou
2013-06-26 08:00:00,50.0,81.0,5.0,33.0,1399.0,7.0,23.4,20.7,2.0,0.6,Huairou
2013-06-26 09:00:00,50.0,117.0,8.0,17.0,1300.0,20.0,24.6,21.5,6.0,1.0,Huairou
2013-06-26 10:00:00,146.0,231.0,7.0,13.0,1700.0,31.0,25.9,20.7,11.0,1.3,Huairou
2013-06-26 11:00:00,130.0,193.0,6.0,14.0,1650.0,61.0,27.2,20.5,10.0,2.2,Huairou
2013-06-26 12:00:00,108.0,187.0,6.0,9.0,1600.0,85.0,28.0,21.1,8.0,2.3,Huairou
2013-06-26 13:00:00,152.0,194.0,4.0,8.0,1500.0,102.0,28.7,21.0,8.0,3.4,Huairou
2013-06-26 14:00:00,135.0,217.0,4.0,10.0,1500.0,125.0,28.7,22.0,9.0,1.5,Huairou
2013-06-26 15:00:00,167.0,189.0,4.0,25.0,1500.0,183.0,29.9,21.0,8.0,1.6,Huairou
2013-06-26 16:00:00,142.0,204.0,5.0,21.0,1399.0,184.0,30.0,20.6,7.0,1.4,Huairou
2013-06-26 17:00:00,133.0,207.0,4.0,27.0,1500.0,202.0,30.3,21.4,1.0,1.1,Huairou
2013-06-26 18:00:00,77.0,216.0,5.0,29.0,1100.0,179.0,25.8,17.4,2.0,4.5,Huairou
2013-06-26 19:00:00,12.0,54.0,4.0,22.0,800.0,125.0,25.6,18.5,2.0,3.4,Huairou
2013-06-26 20:00:00,20.0,55.0,3.0,8.0,500.0,76.0,24.7,17.7,4.0,2.9,Huairou
2013-06-26 21:00:00,13.0,29.0,3.0,7.0,500.0,75.0,24.2,17.9,2.0,1.3,Huairou
2013-06-26 22:00:00,9.0,29.0,4.0,10.0,400.0,61.0,22.6,19.0,2.0,0.9,Huairou
2013-06-26 23:00:00,3.0,53.0,3.0,10.0,400.0,53.0,22.3,19.5,2.0,1.2,Huairou
2013-06-27 00:00:00,3.0,16.0,4.0,5.0,500.0,50.0,22.5,19.7,0.0,0.9,Huairou
2013-06-27 01:00:00,3.0,6.0,4.0,3.0,300.0,47.0,21.7,21.4,7.0,0.9,Huairou
2013-06-27 02:00:00,3.0,63.0,3.0,5.0,400.0,39.0,21.3,19.8,3.0,1.5,Huairou
2013-06-27 03:00:00,3.0,15.0,3.0,7.0,400.0,30.0,21.2,20.9,2.0,1.2,Huairou
2013-06-27 04:00:00,3.0,30.0,3.0,4.0,400.0,31.0,21.4,21.2,4.0,0.9,Huairou
2013-06-27 05:00:00,3.0,30.0,3.0,4.0,450.0,23.1336,20.8,20.8,10.0,0.8,Huairou
2013-06-27 06:00:00,12.0,45.0,3.0,14.0,500.0,18.0,22.3,20.9,2.0,1.0,Huairou
2013-06-27 07:00:00,11.0,56.0,3.0,16.0,600.0,20.0,24.1,20.2,14.0,0.7,Huairou
2013-06-27 08:00:00,11.0,75.0,3.0,12.0,600.0,24.0,24.9,20.8,14.0,0.8,Huairou
2013-06-27 09:00:00,3.0,63.0,3.0,11.0,500.0,33.0,26.6,17.9,2.0,0.7,Huairou
2013-06-27 10:00:00,34.0,127.0,3.0,17.0,600.0,40.5,29.1,15.2,4.0,1.0,Huairou
2013-06-27 11:00:00,3.0,128.0,3.0,11.0,500.0,48.0,29.7,15.4,3.0,0.7,Huairou
2013-06-27 12:00:00,3.0,6.0,3.0,10.0,400.0,72.0,31.1,16.3,10.0,0.8,Huairou
2013-06-27 13:00:00,3.0,46.0,3.0,9.0,400.0,82.0,31.7,14.4,3.0,1.0,Huairou
2013-06-27 14:00:00,3.0,20.0,3.0,8.0,400.0,90.0,31.8,14.4,10.0,1.7,Huairou
2013-06-27 15:00:00,3.0,6.0,3.0,7.0,300.0,94.0,29.6,18.1,6.0,1.4,Huairou
2013-06-27 16:00:00,3.0,80.0,3.0,6.0,300.0,91.0,32.6,16.0,13.0,1.9,Huairou
2013-06-27 17:00:00,3.0,144.0,3.0,15.0,400.0,86.0,32.0,15.1,13.0,1.7,Huairou
2013-06-27 18:00:00,3.0,57.0,3.0,10.0,400.0,108.0,28.8,19.1,13.0,1.1,Huairou
2013-06-27 19:00:00,36.0,173.0,3.0,23.0,500.0,95.0,26.2,18.6,12.0,2.0,Huairou
2013-06-27 20:00:00,3.0,207.0,3.0,34.0,500.0,61.0,24.8,19.0,13.0,0.6,Huairou
2013-06-27 21:00:00,3.0,103.0,3.0,21.0,500.0,51.0,24.2,19.5,11.0,0.9,Huairou
2013-06-27 22:00:00,12.0,83.0,3.0,22.0,500.0,49.0,23.5,19.4,7.0,0.8,Huairou
2013-06-27 23:00:00,19.0,60.0,3.0,13.0,500.0,59.0,24.7,19.1,12.0,3.7,Huairou
2013-06-28 00:00:00,23.0,92.0,3.0,16.0,500.0,47.0,23.9,22.9,14.0,1.4,Huairou
2013-06-28 01:00:00,109.0,227.0,3.0,16.0,700.0,56.0,23.4,23.4,13.0,2.2,Huairou
2013-06-28 02:00:00,112.0,189.0,3.0,11.0,900.0,50.0,23.7,22.3,12.0,1.6,Huairou
2013-06-28 03:00:00,69.0,80.0,3.0,12.333333333333334,850.0,54.0,23.8,22.4,12.0,1.3,Huairou
2013-06-28 04:00:00,78.0,102.0,3.0,13.666666666666666,800.0,58.0,23.4,23.4,6.0,0.5,Huairou
2013-06-28 05:00:00,103.0,126.0,3.0,15.0,900.0,49.0,23.3,23.3,3.0,0.7,Huairou
2013-06-28 06:00:00,94.0,141.0,3.0,11.0,1000.0,38.0,23.9,22.0,5.0,0.6,Huairou
2013-06-28 07:00:00,80.0,156.0,3.0,29.0,1000.0,20.0,24.7,21.6,4.0,0.6,Huairou
2013-06-28 08:00:00,57.0,76.0,5.0,35.0,900.0,21.0,25.3,21.8,2.0,0.5,Huairou
2013-06-28 09:00:00,96.0,131.0,7.0,30.0,900.0,35.0,26.3,21.7,2.0,0.8,Huairou
2013-06-28 10:00:00,161.0,234.0,11.0,32.0,1300.0,38.5,27.4,22.4,11.0,0.7,Huairou
2013-06-28 11:00:00,173.0,261.0,16.0,37.0,1600.0,42.0,26.5,22.6,9.0,1.1,Huairou
2013-06-28 12:00:00,234.0,332.0,16.0,38.0,2200.0,46.0,26.3,23.4,10.0,0.8,Huairou
2013-06-28 13:00:00,259.0,338.0,15.0,35.0,2399.0,48.0,26.0,24.0,12.0,1.1,Huairou
2013-06-28 14:00:00,229.0,333.0,13.0,41.0,2899.0,42.0,25.8,24.0,12.0,1.4,Huairou
2013-06-28 15:00:00,230.0,333.0,14.0,42.0,3000.0,49.0,25.8,23.8,12.0,1.0,Huairou
2013-06-28 16:00:00,259.0,300.0,12.0,40.0,2500.0,68.5,25.7,23.7,13.0,1.3,Huairou
2013-06-28 17:00:00,265.0,392.0,11.0,45.0,2799.0,88.0,25.7,23.9,11.0,1.1,Huairou
2013-06-28 18:00:00,265.0,392.0,11.0,45.0,2899.5,63.4032,25.6,23.8,12.0,1.0,Huairou
2013-06-28 19:00:00,324.0,430.0,9.0,46.0,3000.0,58.0,25.6,24.0,12.0,1.2,Huairou
2013-06-28 20:00:00,284.0,420.0,8.0,31.0,2899.0,51.0,25.6,25.1,1.0,1.2,Huairou
2013-06-28 21:00:00,266.0,391.0,7.0,21.0,2700.0,51.0,20.4,20.4,5.0,1.3,Huairou
2013-06-28 22:00:00,3.0,3.0,3.0,4.0,1300.0,105.0,20.3,20.3,13.0,1.5,Huairou
2013-06-28 23:00:00,3.0,3.0,3.0,2.0,700.0,127.0,20.4,20.4,1.0,1.3,Huairou
2013-06-29 00:00:00,3.0,6.0,3.0,3.0,700.0,111.0,20.3,20.3,1.0,0.9,Huairou
2013-06-29 01:00:00,17.0,6.0,3.0,8.0,800.0,94.0,20.2,20.2,1.0,1.8,Huairou
2013-06-29 02:00:00,3.0,6.0,3.0,9.0,700.0,86.0,20.4,20.4,15.0,0.8,Huairou
